Marca temporal,Fecha de nacimiento,Género,Nivel educacional,Comuna de residencia,"1. ¿Cómo describirías la diferencia entre la expresión A y B?
A. Empezó a llover en la madrugada.
B. Se largó a llover en la madrugada.","2. ¿Cómo describirías la diferencia entre la expresión C y D?
C. Luis se gana a vender aliños en la feria los sábados.
D. Luis se pone a vender aliños en la feria los sábados.","3. ¿Cómo describirías la diferencia entre la expresión E y F?
E. Paula se echó a correr cuando sintió ese ruido.
F. Paula se largó a correr cuando sintió ese ruido.","4. ¿Cómo describirías la diferencia entre la expresión G y H?
G. José se puso a trabajar como mueblista.
H. José se metió a trabajar como mueblista.","5. ¿Cómo describirías la diferencia entre la expresión I y J?
I. Roberto partió a estudiar temprano hoy día.
J. Roberto comenzó a estudiar temprano hoy día.","6. ¿Cómo describirías la diferencia entre la expresión K y L?
K. La madera empezará a crujir con la humedad
L. La madera se pondrá a crujir con la humedad","7. ¿Cómo describirías la diferencia entre la expresión M y N?
M. La alumna empezó a leer en la sala.
N. La alumna empezó leyendo en la sala ","8. ¿Cómo describirías la diferencia entre la expresión O y P?
O. El jardín comenzó a florecer con el fin del invierno
P. El jardín empezó a florecer con el fin del invierno","9. ¿Cómo describirías la diferencia entre la expresión Q y R?
Q. Y entonces mi hija empezó 'ya po mamá adoptemos el gatito, ya po que hace frío pobrecito', y yo acepté
R. Y entonces mi hija empezó a decir 'ya po mamá adoptemos el gatito, ya po que hace frío pobrecito', y yo acepté",1. Observa la secuencia de imágenes y completa la narración:,"2. En relación con la sucesión de imágenes anterior, selecciona la alternativa que usarías para decir que el inicio de la lluvia fue suave o moderado.","3. Ahora, selecciona la alternativa que usarías para decir que el inicio de la lluvia fue violento o abrupto.","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se puso a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se largó a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María empezó a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María rompió a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se echó a reír descontroladamente”]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se puso a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se largó a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento empezó a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento rompió a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se echó a mover las hojas.]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se puso a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se largó a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña empezó a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña rompió a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se echó a tener sed]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se pusieron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se largaron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Empezaron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Rompieron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se echaron a trabajar mil quinientas personas]","¿Hubo ejemplos que te causaron mucha extrañeza o ""sonaron raros""?¿Podrías señalar cuáles y explicar con tus propias palabras por qué?"
21/09/2022 20:54:20,2/11/1999,Femenino ,Estudios de postgrado incompletos,Ñuñoa,B implica que la lluvia es intensa más que el inicio como tal del fenómeno ,"No hay diferencia, para mí son sinónimos con preferencia por C ","No hay diferencias, ambas me transmiten una sensación de rapidez inmediata ",H implica que fue un hecho reciente ,Partió también puede tener la interpretación de que se movió físicamente ,K es una creencia mientras que L suena más como a algo que si o si sucederá ,M refiere a que hizo la acción en la sala y N que mientras empezaba algo seguía leyendo ,No hay diferencia pero siento preferencia por P ,"No hay diferencias en tanto significado, solo en forma ",Empezó a llover ,Se puso a llover,Se largó a llover,3,2,1,5,4,1,3,2,5,4,2,3,1,4,5,2,3,1,5,4,El ejemplo de la niña fue el más extraño para mí porque la sed no es equiparable con la lluvia o el viento que son fenómenos naturales 
21/09/2022 20:58:29,18/11/2000,Maculino,Universitaria incompleta,Santiago,Que en B se enfatiza que esta lloviendo fuerte y que incluso estaba lloviendo antes pero que aumento su fuerza en la madrugada,"Tal vez C al ser mas informal y mas chileno significa que Luis llega y se pone en la feria sin permiso y en cualquier parte, aunque igual son media sinonimas ",Sinonimas,"H entiendo que al meterse a trabajar significa que Jose no tiene nada que ver con los muebles y simplemente se metió, como colandose, mientras que ponerse a trabajar es que jose ya tiene conexion con ser mueblista",I nos da a entender que roberto se desperto y se puso a estudiar rapidamente mientras que j tal vez hizo muchas cosas antes de estudiar ya que no tiene la connotación de prisa  ,Sinonimas,"N supone que lo primero que hizo en la sala fue leer, mientras que M solo que de repente se puso a leer pero no necesariamente es lo primero que hizo","No se wn, segun yo comenzó suena mas formal que empezó , suena mas bonito ya que es menos usado en el lenguaje comun ","En Q el poner empezó y no seguir con ""a decir"" tiene una connotación negativa asi como que lo que dijo la hija tiene poco valor, es solo una niña malcriada hablando y pidiendo malcriadeces",se puso a llover,Empezó a llover,Rompió a llover,3,4,1,5,2,2,4,1,5,3,2,4,1,5,3,2,3,1,5,4,
21/09/2022 21:03:51,9/01/2002,no binario,Universitaria incompleta,Concepción ,"se diferencian en la intensidad, ""largó"" lo asocio a que fue una lluvia mas torrencial que en la primera expresión ",sinónimas ,"cambia la intensidad, se largó a correr me da a entender que corrió mas rápido y mas tiempo que en la primera expresión ",con la expresion G se da a entender que es un negocio propio y con la expresión H que esta contratado en un lugar de trabajo,"con ""partió"" da a entender que se fue a su lugar de estudio en cambio con ""comenzó"" entiendo que empezó la acción de estudiar ",La expresión K es mas lejana e improbable que la expresión L,"es un cambio en el lugar, en la expresion M la alumna ya estaba en la sala y empezó a leer, en cambio en la expresión N entró y se puso a leer",sinónimas ,sinónimas ,se largó a llover,Se puso a llover,Se largó a llover,1,3,4,5,2,1,4,2,5,3,2,3,1,4,5,2,4,1,5,3,"El ejemplo de la niña con sed, suena extraño marcar en la oración cuando empezó a tener sed.  Solo he oido que tiene, tenia o tuvo sed, por eso me fue dificil ordenarlas"
21/09/2022 21:08:23,25/04/2001,Femenino,Universitaria incompleta,Recoleta,"La A siento que la lluvia aún no termina -hasta el tiempo en el que se dice la oración-, en cambio, La B para mí representa que la lluvia sólo ocurrió durante la madrugada o que la lluvia empezó fuerte ","C habla más de “ganarse” en un lugar, y la D más de la acción de vender. ??? ",Sinónimas ,"G me da a entender que la intención está en comunicar que José comenzó a trabajar como mueblista, mientras que la oración H parece dar énfasis a que entró a un lugar a trabajar como mueblista ","I me parece más enfocado en la situación, o sea, Roberto salió de la casa a estudiar temprano, mientras que J me indica que el tiempo de estudio de Roberto todavía no termina",Sinónimas ,"M la intención es contar que la alumna comenzó a leer en la sala, mientras que en la N es una parte de la historia y no termina ahí, o sea, es parte de un relato ",Sinónimas ,"O es menos descriptiva que la R, y se “come” al verbo ‘decir’ porque no se ve tan útil. ???",Comenzó a llover ,Empezó a llover,Se largó a llover,1,2,3,5,4,1,3,2,4,5,2,3,1,4,5,1,3,2,4,5,La mayoría que usaron echaron me parecieron raros
21/09/2022 21:39:19,12/06/1999,Masculino,Universitaria incompleta,Ñuñoa,"La B indica algo más repentino y de golpe, la A puede ser que el comienzo de la caída de agua haya sido más suave.","La C es un poco más agresiva y de imposición, un poco de supervivencia también.","La F es más repentina, y como que hubiera corrido rápido inmediatamente, sin agarrar vuelo.","La H es más de oportunidad, y de que se metió a algún lugar a trabajar de mueblista. La G indica que pudo haber habido planificación por parte de José, e incluso que puede que se haya instalado con su propio puesto por iniciativa propia, en vez de meterse a alguna empresa. Emprendimiento le dicen ahora.","La J indica que el estudio en sí comenzó temprano, la I indica algo más repentino y ensalza más que Roberto realizó la acción temprano.","Ninguna, aunque encuentro la K un poco más formal.","De la M se infiere que la alumna estaba en la sala y en algún momento se puso a leer. La N, en cambio, podría tomar el significado de que su primera actividad en la sala fue leer, o bien que de todas las personas presentes en la sala que leyeron ella fue la primera en hacerlo.","Ninguna, pero la P es más común.","La Q es como si la persona narradora hiciéra énfasis en lo cargante de su hija, o que es habitual que empiece con esa actitud insistente. Por otro lado, la R se entiende más como si estuviera narrando la historia de manera más tranquila.",se largó (a llover).,Se puso a llover,Rompió a llover,1,4,3,5,2,2,5,1,4,3,5,4,1,2,3,2,4,1,5,3,"En la del viento, sólo ""empezó"" y ""se puso"" sonaban naturales, y en el de la niña sólo ""empezó a"" sonaba natural, el resto no. En el de la niña, creo que es porque uno no tiene sed de golpe en general, y en el del viento supongo que sonaban raro porque en general si empezara bruscamente a mover las hojas serían ráfagas y de corta duración, nunca parte el viento de forma brusca y permanente."
21/09/2022 21:39:55,18/07/1994,Femenino,Universitaria completa,Santiago Centro,B es más coloquial. Se puede percibir como sinónimo dentro del vocabulario chileno.,A es más coloquial. Se puede percibir como sinónimo dsentro del vocabulario chileno.,Sinónimos,Sinónimo,"Entiendo I como Roberto salió de un lugar para ir a estudiar a otro.
J es cuando Roberto ya estaba listo para comenzar a estudiar.",Sinónimo,Sinónimo ,Sinónimo ,"Q podría ser usada de manera oral.
R, al especificar la acción, podría tener un uso más formal y/o escrito.",se puso a llover.,Comenzó a llover,Se echó a llover,1,3,2,4,5,2,3,1,4,5,2,3,1,4,5,1,3,2,5,4,"Las frases que contenían el verbo ""se echó"",pues lo encuentro muy poco natural en su uso, sobre todo con los ejemplos dados en las preguntas. "
21/09/2022 21:55:13,8/09/2006,Masculino ,Enseñanza básica/media incompleta,Providencia,"La expresión B es mucho más coloquial, además de que connota que la lluvia es mucho más fuerte.","En la C explicita como es el sustento de Luis monetariamente hablando, mientras que en la D solo dice la acción.",No hay diferencia en el significado alguna.,"La H es nuevamente más coloquial, ademas describiendo de no como sllo se puso a trabajar, si no que se ""metio"" en el rubro.","La I es coloquial mientras la J no, pero no hay distorsión en la idea expresada.",Que la L caracteriza a la madera como algo que realiza una acción intencionada (ns wn son casi igual estoy puro buscando algo que decir).,"M se dice el momento en que la alumna empieza leer, mientras que N solo determina que la alumna ya estaba leyendo antes de un suceso.",Son identicas. ,"Q Es una forma redactada de R, ya que bajo el contexto y la escritura; como las comillas, cursiva y la forma de hablar, se puede entender de que eso es algo que se dijo, y omitir el verbo ""decir"" sin intervenir mucho en la comprensión de lo dicho.",Se puso a llover,Comenzó a llover,Se puso a llover,1,3,2,5,4,1,4,2,5,3,2,3,1,5,4,1,3,2,5,4,"La niña rompio a tener sed es raro ya quq ""rompio"" es como algo mas catastrófico, ademas de que esta mal conjugado "
21/09/2022 22:14:48,3/09/1987,Masculino,Estudios de postgrado completos,Los vilos,"La B es una oración coloquial, usar el “se largo” no corresponde al español normal / existe diferencia, en la A indica el inicio de la lluvia, en la B indica qué hay un momento que la lluvia se puso intensa",C. Para mi no existe ese verbo “se gana” en chilensis C y D serían sinónimas solo q la C es coloquial ,En chilensis son sinónimas ,Sinónimas. Tienen el mismo significado solo que la H es más informal,"I. Cuando habla de partir es que se fue, por ejemplo se fue a estudiar al colegio. J es instantáneo, el comenzó a estudiar ahora ya",Sinónimas ,"En la N es un tiempo progresivo, como un gerundio de leer. Se entiende igual pero empezó leyendo es un poco redundante ",Sinónimas ,"En la R es más específica en que estaba “diciendo” en la Q no da contexto si es gritando, llorando etc",Comienza a llover ,Se puso a llover,Se puso a llover fuertemente,2,3,1,5,4,2,3,1,4,5,2,3,1,4,5,2,3,1,4,5,"El se echaron suena raro, sobre todo leyéndolo suena más raro que verbalizando y al hacerlo te das cuenta que lo usas más de lo que uno pensaba "
21/09/2022 22:20:41,15/07/1982,femenino,Estudios de postgrado completos,providencia,La segunda es una forma del español de chile para explicar lo misma expresion de arriba (a),"La primera es una forma del español de chile para explicar lo misma expresion de abajo que es mas formal, la de arriba es una expresion coloquial y mas antigua en su forma",las 2 son formas significan lo mismo solo que una es mas coloquial que otra ,Son formas coloquiales de expresión para expresar el entrar a trabajar.,son sinonimos de la misma expresión ,son sinonimos de la misma expresión de forma coloquial,sinonimos de una misma acción ,sinonimos de una misma accion ,son sinonimos de una misma expresión de habla coloquial ,comenzó a llover fuertemente.,Comenzó a llover,comenzó a llover copiosamente.,1,3,2,5,4,2,3,1,5,4,2,3,1,4,5,2,3,1,5,4,"los que usaban verbos que yo no uso, como romper para otra cosa que no sea esa la acción y otros. "
21/09/2022 22:35:57,15/03/1996,Femenino,Universitaria incompleta,La reina ,"Creo que B indica que la lluvia fue fuerte y repentina, en cambio A solo informa cuando empezó a llover. En cuanto al uso B me parece coloquial y de persona mayor. ","Creo que C es muy coloquial y de estratos sociales bajos.
Pero creo que son sinónimas en significado. ",Sinónimas ,"G lo interpreto como que José de forma independiente empezó a trabajar de mueblista, H en cambio es como si lo hubieran contratado en un lugar donde se fabrican muebles. ","I significa que Roberto se fue a estudiar, tuvo que trasladarse al lugar de estudio temprano. J no involucra necesariamente desplazamiento. ",Sinónimas ,M creo que solo expresa que la alumna empezó a leer mientras se encontraba en una sala en cambio N puede ser que la lectura la comenzó en la sala y después cambió de lugar. ,Sinónimas ,"Creo que la diferencia es que al omitir ""a decir"" en Q queda a interpretación que es lo que empezó y en mi caso lo leo como que empezó a insistir o molestar usando la oración escrita entre comillas. ",Empezó a llover. ,Empezó a llover despacio.,Rompió a llover,2,3,1,5,4,2,3,1,4,5,5,4,1,2,3,1,3,2,5,4,"Sí, en todos hubo opciones que encontré raras y que no tenían sentido. En el de la niña con sed la única opción que me pareció entendible fue ""empezó"". "
21/09/2022 23:21:59,28/04/1996,mujer,Estudios de postgrado completos,santiago,En la B la lluvia es más intensa que en la situación A,La C refiere a la feria y la D a la acción de vender,"Me parece extraña la E, mientras que la F me parece más adecuada",La H refiere que hace poco empezó a trabajar mientras que la G no necesariamente es algo reciente,"La I me da la idea de un desplazamiento para estudiar, mientras que la J no.",Me parecen iguales,"La M refiere a que en algún momento leyó, mientras que la N fue algo que hizo al comienzo",Me parecen iguales,En la Q no se explicita que lo dice por lo que podría estar gritando ,se larga a llover,Se puso a llover,Se largó a llover,2,4,3,1,5,2,4,1,3,5,5,3,1,2,4,1,5,2,3,4,"Muchas, todas las que tienen largar, pues la asocio solo a la lluvia. Todas las que tenían echar también me parecieron raras, pues no les encontraba el sentido con el siguiente verbo"
21/09/2022 23:28:45,12/03/1999,femenino,Universitaria incompleta,la florida ,sinónimo ,sinónimo ,se largó a correr no me hace sentido ,se puso es más independiente y se metió es como que encontró un trabajo como mueblista en algún lugar ,partió lo entiendo como que hay movilizacion de por medio,sinónimas ,empezó a leer es como qie se puso a leer algo y empezó leyendo en la sala como si ahí hubiera aprendido a leer ,sinonimas ,sinonimas ,se puso a llover ,Se puso a llover,Se largó a llover,3,2,4,5,1,2,4,1,5,3,2,4,1,5,3,1,3,2,5,4,"casi todos los qie empezaban con romper, no ocupo esa palabra "
21/09/2022 23:29:42,22/12/2001,Masculino,Universitaria incompleta,Puente Alto/Ñuñoa,"La expresión A, es la forma, valga la redundancia, formal de expresar un hecho, en cambio la expresión B si bien tiene el mismo significado, es una adaptación de acuerdo a la cultura en la que se originó, un chilenismo en este caso. Además, dentro del contexto del chilenismo, al decir se largó, se hace referencia a un hecho abrupto, fuerte, en este caso una lluvia intensa.","Complementando lo dicho en la pregunta anterior, en este caso ""ganarse"" dentro del contexto que se habla hace referencia a posicionarse en cierto lugar.",Sinónimas (habiendo explicado todo anteriormente),Sinónimas.,"La expresión J hace referencia a el inicio de un acto, pero en la expresión I se puede interpretar también como un hecho extraordinario a una rutina ya establecida.",Sinónimas.,"La expresión N hace referencia a que la alumna al iniciar la etapa escolar comenzó a leer o que desde esos momentos (en que estaba en la sala) comenzó a leer, en cambio la expresión M puede tener otra interpretación como que de forma inesperada comenzó a leer dentro de la sala.",Sinónimas.,"La omisión del ""a decir"" viene dado dentro de la cultura puesto que en Chile daría una sensación de redundancia o incluso innecesariedad.",Comenzó a llover.,Comenzó a llover,Se largó a llover,1,4,2,5,3,2,5,1,4,3,2,4,1,5,3,1,4,2,5,3,"El ejemplo de tener sed, suenan raras todas excepto la opción empezó ya que las otras dana a entender como si la misma niña provocara a sí misma la sensación de sed."
21/09/2022 23:29:58,11/11/2000,Masculino,Enseñanza básica/media completa,Macul,B es más coloquial,Diferencia de expresiones en diferentes lugares,Una diferencia de edad entre los hablantes,H es más burda,"En I, Roberto fue a estudiar a un lugar diferente de donde despertó, en cambio en J Roberto simplemente empezó a estudiar, no implica lugares",En L hay una personificación con la madera,En N la alumna estaba leyendo desde antes que empezara la actividad en la que se encuentra actualmente ,Sinónimas,"En Q faltan las palabras claves ""a decir""",Se largó a llover,Empezó a llover,Se largó a llover,2,5,1,4,3,2,5,1,4,3,3,5,1,4,2,2,3,1,5,4,"El 6, de la niña que tiene sed, esas no son expresiones que se usen para alguien que empiece a tener sed"
21/09/2022 23:33:27,13/07/2001,Femenino,Universitaria incompleta,La Florida ,"""Se largó"" se ocupa cuando se refiere a algo con fuerza, mientras que ""empezó"" solo implica el tiempo de partida.","No hay diferencia, solo expresiones diferentes que hacen referencia a lo mismo.","No hay diferencia, solo expresiones diferentes que hacen referencia a lo mismo.",No se,"Partió se entiende como que está corto de tiempo, la otra no.","No hay diferencia, solo expresiones diferentes que hacen referencia a lo mismo.",N se entiende que continuó leyendo en otro lado sin dejar de leer.,"No hay diferencia, solo expresiones diferentes que hacen referencia a lo mismo.","R me suena como que dijo más e insistió harto, solo que no lo muestran ",Se largó a llover,Comenzó a llover,Se largó a llover,1,4,3,5,2,2,4,1,5,3,4,5,1,3,2,1,3,2,5,4,
21/09/2022 23:45:23,26/11/2003,Masculino ,Universitaria incompleta,Quinta normal ,"La expresión A es el comienzo de algo que no termina, mientras la expresión B es un inicio y un final del pasado","Se gana es una expresión más coloquial, muy propio de los sectores de feria ","La expresión E corresponde a un acto momentáneo, mientras que la expresión F se refiere a un periodo ",La expresión G dennota un menor compromiso o dedicación que la expresión H,"La expresión I indica que Roberto se fue del lugar, mientras que la expresión J indica que está cerca (hablando en cuanto a espacio)","La expresión K señala una relación de causa consecuencia, como una ley, mientras que la expresión L afirma el hecho por la experiencia ","La expresión M da cabida a una interpretación que sea la lectura como algo momentáneo o pasajero de la vida, mientras que la expresión N da a inferir que es algo que se sigue haciendo hasta la actualidad, o hasta el final de sus días ","La expresión O implica que el jardín es algo ajeno a la persona, mientras que la expresión P indica que la persona estuvo involucrada con el jardín ","La expresión Q hace alusión a un reclamo o una pataleta, mientras que la expresión R muestra una petición con un argumento ","Estaba despejado en el prado, pero de la nada aparecieron unas nubes oscuras, y de repente, comenzó a llover",Se puso a llover,Comenzó a llover,5,2,4,1,3,4,3,5,1,2,4,3,5,1,2,4,2,5,1,3,"Las expresiones con letras, habían diferencias que requirieron de un análisis detenido sobre el tema"
21/09/2022 23:51:28,29/12/1999,Femenino,Estudios de postgrado incompletos,Quinta Normal,La expresión B da cuenta de una lluvia fuerte,sinónimas,F suena más chilensis,G pareciera trabajo autónomo y H pareciera que se metió a una empresa,"I me suena a ir, como ir al colegio. J en cambio me suena a solo la acción de sentarse a estudiar","M me parece una acción futura que no ha sucedido antes, mientras que L es una acción que ya conocen y pasará de nuevo","en M la acción original era otra, ""ella estaba haciendo un ejercicio de matemáticas pero empezó a leer en la sala"", mientras que N es tipo ""Juanita empezó leyendo en la sala y continuó leyendo en el patio""",sinónimas,sinónimas,"se largó a llover, tiraban el agua con balde",se puso a chispear / garugar si es muy suave o se puso a llover no más,Se largó a llover,4,2,1,5,3,2,3,1,5,4,5,4,1,3,2,1,5,2,4,3,en el ejemplo de la sed todos me parecieron raros porque uno tiene sed no más y es algo que pasa no que se decide 
22/09/2022 0:05:57,9/09/1995,Femenino,Universitaria incompleta,Conchalí ,En B entiendo que fue una lluvia fuerte mientras que en A solo lluvia,"Significan lo mismo para mi, no veo una diferencia mas que el uso de ""gana"" y ""pone""","No veo diferencia, entiendo lo mismo de ambas","En H entiendo como que José trabaja dependiente , en G no tengo certeza pero lo asocio a independiente ","En I fue a estudiar a un lugar, en J no es relevante donde estudia",L suena a que la madera hiciera el sonido a propósito y en K es una consecuencia el crujido,En N pareciera que se cambio de lugar,No veo diferencia ,no veo diferencia ,empezó a llover muy fuerte.,Empezó a llover,Empezó a llover,2,3,1,4,5,2,4,1,3,5,2,3,1,4,5,2,4,1,5,3,"En los de la lluvia, el único que no había escuchado es ""se echó a llover"" por lo que fue raro leerlo. en el 4 las últimas 2 frases sonaban mal conjugadas. La única que no me sonó forzada en la 5 fue la con ""Empezó"" todas las demás no sé si las habría entendido en otro contexto que no sea este formulario. En la 6 todas me sonaron extrañas excepto empezó, creo que las demás suenan a que están mal conjugadas. En la 7 si bien rompieron, largaron y echaron sonaban raras, igual logré entenderlas con mayor facilidad que los ejemplos anteriores."
22/09/2022 0:13:28,7/07/1999,femenino,Universitaria incompleta,la florid,sinónimas,sinónimas,sinónimas,"aquí considero que la G es que José lo hace de forma independientes, mientras que la H lo hace de forma dependiente","aquí partió lo relaciono más con una ida a la institución donde estudia Roberto, mientras que la J es más como si Roberto hubiera empezado a estudiar, por ejemplo, para una prueba ",sinónimas,no entiendo bien la N,sinónimas,sinónimas,comenzó a llover,Comenzó a llover,Rompió a llover,2,3,1,5,4,2,5,1,3,4,2,3,1,4,5,2,3,1,4,5,
22/09/2022 0:23:42,12/09/2002,femenino,Universitaria incompleta,santiago centro,sinónimos,sinonimas,sinónimas,sinónimas,sinónimas. chilenismo en la primera (?),"en K el crujido es consecuencia de la humedad, en L también. ",sinónimas,sinónimas,en la primera no hay verbo decir.,comenzó a llover.,Comenzó a llover,Rompió a llover,1,4,2,5,3,2,4,1,5,3,2,3,1,5,4,2,4,1,5,3,"la niña, sonó raro la opción de ""se largó a tener sed"", ""la niña rompió a tener sed"", en general, las acciones con ""se largó"" o ""rompió"" suenan raro. "
22/09/2022 0:41:58,12/07/2001,Femenino ,Universitaria incompleta,providencia ,"la a me parece más formal, la b me pinta mejor la imagen de la lluvia",las entiendo a ambas como lo mismo,"la e me da impresión de mayor urgencia, la f me da a entender que se fue nomás",la g me da a entender que josé trabaja solo y la h que entró a un local o negocio con más gente,la i me hace pensar que roberto salió para ir a estudiar a otro lado y la j me dice que ha estado estudiando sin moverse de donde estaba,leyendo la l me imagino a la madera respondiendo por voluntad y en la k sólo como un objeto ,la m me da a entender que el propósito de la alumna es leer y la n que leer es sólo el inicio de lo que hará ,las veo sinónimas,"yo creo que la q tiene una vola más teatral que la r, como que la r es más de narrador y la q la leo como si la mamá actuara lo que dijo la hija",se largó ,Se puso a llover,Se largó a llover,2,4,1,5,3,2,3,1,5,4,2,3,1,5,4,2,3,1,5,4,"por ejemplo: la niña rompió a tener sed, rompieron a trabajar 1500 personas, el viento rompió a mover las hojas, etc. me parecen extraños, creo que porque asocio el -romper- a un equilibrio frágil que se quiebra, a algo acumulado que era incontenible y que se desata, cosa que en los ejemplos no sucede excepto el de maría, pero aún así me parece extraño "
22/09/2022 0:46:21,20/12/1989,Masculino ,Estudios de postgrado incompletos,Montevideo (Uruguay),"Hay un matiz semántico. La B tniwn apunta a que empezó a llover, pero da un matiz sobre la brusquedad o el carácter repentino con el que empezó a llover. Agrega una información modal, si se quiere. ",Entiendo que la C da una información extra: no solo vende aliños sino que se gana la vidamcon ello. En la D se hace énfasis sobre el momento en que empieza a realizar dicha actividad.,"No sé si estará bien, pero me da como que e. La E empieza a correr, mientras que en largarse a correr podría venir ya caminando o trotando... En este caso largarse también podría implicar eso de acortar distancias ","La H hace énfasis en que se trata de trabajo que consiguió, no necesariamente el que buscaba (quizás no buscará uno en especial). La G hace mayor énfasis sobre el oficio que se puso a hacer, marcando más una cuestión de comienzo. Nuevamente, la H marca comienzo pero da un matiz semántico extra.","En la I. hay una información extra de desplazamiento. La I hace énfasis en el traslado de un lugar a otro con el objetivo de estudiar temprano, la otra simplemente alude al momento en que la acción de estudiar empezó.","La K es más esperable y adecuada, puesto que la L da un matiz de personificación a la madera, si bien entiendo que existe esa manera de decirlo también.","La N da cuenta de que la alumna empezó leyendo pero podría haber empezado de otra manera, o bien prevé otras acciones aparte de leer como acción inicial. La M solo hacé énfasis sobre la acción de leer y su comienzo. ","No hay demasiado matiz aquí, son sinónimos. ","Se sobreentiende que en la Q el decir está omitido, pero la emisión también puede darle un matiz diferente a ese empezar. Pareciera como que en la Q hay una acto ligeramente distinto al mencionado en R. En el caso Q es como que la hoja empieza a insistir para llevarse el gatito, y en la R no necesariamente es tan así, presenta un énfasis menor en esa insistencia. ",comenzó a llover,Empezó a llover,Se largó a llover,1,4,2,5,3,2,3,1,5,4,2,4,1,5,3,1,3,2,5,4,"A partir del 6 sobre todo, no hubiera tildado no guns que no fuera la 1 (empezó a teneer sed) peus las otras me suenan incorrectas. En general, todas las fórmulas de ""romper a"" me sonaron extrañas. En la 5 y la 7 por ejemplo solo acepto el ""se puso a"" y el ""empezó a"" lo cual es una tendencia general en mi caso, son las que me resultaron más naturales en general."
